YEAR,AREA,BD,PROD,DEPTO
2015,Social Sciences,SCOPUS,7,Huila
2015,Social Sciences,WOS,8,Huila
2015,Social Sciences,WOS,2,Guajira
2015,Social Sciences,SCIELO,16,Magdalena
2015,Social Sciences,SCOPUS,22,Magdalena
2015,Social Sciences,WOS,28,Magdalena
2015,Social Sciences,SCIELO,223,Antioquia
2015,Social Sciences,SCOPUS,410,Antioquia
2015,Social Sciences,WOS,427,Antioquia
2015,Social Sciences,SCIELO,3,Meta
2015,Social Sciences,SCOPUS,5,Meta
2015,Social Sciences,WOS,2,Meta
2015,Social Sciences,SCIELO,19,Nariño
2015,Social Sciences,SCOPUS,10,Nariño
2015,Social Sciences,WOS,10,Nariño
2015,Social Sciences,SCIELO,18,Norte de Santander
2015,Social Sciences,SCOPUS,18,Norte de Santander
2015,Social Sciences,WOS,28,Norte de Santander
2015,Social Sciences,SCIELO,11,Quindío
2015,Social Sciences,SCOPUS,23,Quindío
2015,Social Sciences,WOS,24,Quindío
2015,Social Sciences,SCIELO,15,Risaralda
2015,Social Sciences,SCOPUS,17,Risaralda
2015,Social Sciences,WOS,24,Risaralda
2015,Social Sciences,SCIELO,46,Santander
2015,Social Sciences,SCOPUS,82,Santander
2015,Social Sciences,WOS,98,Santander
2015,Social Sciences,SCIELO,3,Sucre
2015,Social Sciences,SCOPUS,8,Sucre
2015,Social Sciences,WOS,1,Sucre
2015,Social Sciences,SCIELO,16,Tolima
2015,Social Sciences,SCOPUS,18,Tolima
2015,Social Sciences,WOS,17,Tolima
2015,Social Sciences,SCIELO,134,Valle del Cauca
2015,Social Sciences,SCOPUS,216,Valle del Cauca
2015,Social Sciences,WOS,229,Valle del Cauca
2015,Social Sciences,SCIELO,122,Atlántico
2015,Social Sciences,SCOPUS,126,Atlántico
2015,Social Sciences,WOS,114,Atlántico
2015,Social Sciences,SCOPUS,1,San Andrés y Providencia
2015,Social Sciences,WOS,1,San Andrés y Providencia
2016,Agricultural Sciences,SCIELO,186,Bogotá
2016,Agricultural Sciences,SCOPUS,725,Bogotá
2016,Agricultural Sciences,WOS,382,Bogotá
2016,Agricultural Sciences,SCIELO,7,Bolívar
2016,Agricultural Sciences,SCOPUS,37,Bolívar
2016,Agricultural Sciences,WOS,10,Bolívar
2016,Agricultural Sciences,SCIELO,31,Boyacá
2016,Agricultural Sciences,SCOPUS,38,Boyacá
2016,Agricultural Sciences,WOS,13,Boyacá
2016,Agricultural Sciences,SCIELO,20,Caldas
2016,Agricultural Sciences,SCOPUS,93,Caldas
2016,Agricultural Sciences,WOS,30,Caldas
2016,Agricultural Sciences,SCIELO,6,Caquetá
2016,Agricultural Sciences,SCOPUS,41,Caquetá
2016,Agricultural Sciences,WOS,8,Caquetá
2016,Agricultural Sciences,SCIELO,19,Cauca
2016,Agricultural Sciences,SCOPUS,22,Cauca
2016,Agricultural Sciences,WOS,3,Cauca
2016,Agricultural Sciences,SCIELO,1,Cesar
2016,Agricultural Sciences,SCOPUS,6,Cesar
2016,Agricultural Sciences,SCIELO,30,Córdoba
2016,Agricultural Sciences,SCOPUS,57,Córdoba
2016,Agricultural Sciences,WOS,12,Córdoba
2016,Agricultural Sciences,SCIELO,23,Cundinamarca
2016,Agricultural Sciences,SCOPUS,49,Cundinamarca
2016,Agricultural Sciences,WOS,23,Cundinamarca
2016,Agricultural Sciences,SCIELO,5,Chocó
2016,Agricultural Sciences,SCOPUS,6,Chocó
2016,Agricultural Sciences,SCIELO,2,Huila
2016,Agricultural Sciences,SCOPUS,7,Huila
2016,Agricultural Sciences,WOS,6,Huila
2016,Agricultural Sciences,SCOPUS,10,Guajira
2016,Agricultural Sciences,WOS,2,Guajira
2016,Agricultural Sciences,SCIELO,3,Magdalena
2016,Agricultural Sciences,SCOPUS,38,Magdalena
2016,Agricultural Sciences,WOS,22,Magdalena
2016,Agricultural Sciences,SCIELO,70,Antioquia
2016,Agricultural Sciences,SCOPUS,263,Antioquia
2016,Agricultural Sciences,WOS,149,Antioquia
2016,Agricultural Sciences,SCIELO,10,Meta
2016,Agricultural Sciences,SCOPUS,17,Meta
2016,Agricultural Sciences,WOS,7,Meta
2016,Agricultural Sciences,SCIELO,25,Nariño
2016,Agricultural Sciences,SCOPUS,72,Nariño
2016,Agricultural Sciences,WOS,20,Nariño
2016,Agricultural Sciences,SCIELO,10,Norte de Santander
2016,Agricultural Sciences,SCOPUS,19,Norte de Santander
2016,Agricultural Sciences,WOS,8,Norte de Santander
2016,Agricultural Sciences,SCIELO,4,Quindío
2016,Agricultural Sciences,SCOPUS,56,Quindío
2016,Agricultural Sciences,WOS,27,Quindío
2016,Agricultural Sciences,SCIELO,2,Risaralda
2016,Agricultural Sciences,SCOPUS,9,Risaralda
2016,Agricultural Sciences,WOS,9,Risaralda
2016,Agricultural Sciences,SCIELO,5,Santander
2016,Agricultural Sciences,SCOPUS,35,Santander
2016,Agricultural Sciences,WOS,20,Santander
2016,Agricultural Sciences,SCIELO,8,Sucre
2016,Agricultural Sciences,SCOPUS,35,Sucre
2016,Agricultural Sciences,WOS,7,Sucre
2016,Agricultural Sciences,SCIELO,12,Tolima
2016,Agricultural Sciences,SCOPUS,35,Tolima
2016,Agricultural Sciences,WOS,11,Tolima
2016,Agricultural Sciences,SCIELO,28,Valle del Cauca
2016,Agricultural Sciences,SCOPUS,233,Valle del Cauca
2016,Agricultural Sciences,WOS,134,Valle del Cauca
2016,Agricultural Sciences,SCIELO,4,Atlántico
2016,Agricultural Sciences,SCOPUS,49,Atlántico
2016,Agricultural Sciences,WOS,22,Atlántico
2016,Agricultural Sciences,SCOPUS,3,San Andrés y Providencia
2016,Agricultural Sciences,WOS,1,San Andrés y Providencia
2016,Engineering and Technology,SCIELO,545,Bogotá
2016,Engineering and Technology,SCOPUS,3637,Bogotá
2016,Engineering and Technology,WOS,1485,Bogotá
2016,Engineering and Technology,SCIELO,38,Bolívar
2016,Engineering and Technology,SCOPUS,163,Bolívar
2016,Engineering and Technology,WOS,56,Bolívar
2016,Engineering and Technology,SCIELO,33,Boyacá
2016,Engineering and Technology,SCOPUS,120,Boyacá
2016,Engineering and Technology,WOS,35,Boyacá
2016,Engineering and Technology,SCIELO,26,Caldas
2016,Engineering and Technology,SCOPUS,162,Caldas
2016,Engineering and Technology,WOS,61,Caldas
2016,Engineering and Technology,SCIELO,5,Caquetá
2016,Engineering and Technology,SCOPUS,24,Caquetá
2016,Engineering and Technology,WOS,9,Caquetá
2016,Engineering and Technology,SCIELO,45,Cauca
2016,Engineering and Technology,SCOPUS,121,Cauca
2016,Engineering and Technology,WOS,36,Cauca
2016,Engineering and Technology,SCIELO,4,Cesar
2016,Engineering and Technology,SCOPUS,15,Cesar
2016,Engineering and Technology,WOS,3,Cesar
2016,Engineering and Technology,SCIELO,31,Córdoba
2016,Engineering and Technology,SCOPUS,99,Córdoba
2016,Engineering and Technology,WOS,37,Córdoba
2016,Engineering and Technology,SCIELO,26,Cundinamarca
2016,Engineering and Technology,SCOPUS,132,Cundinamarca
2016,Engineering and Technology,WOS,50,Cundinamarca
2016,Engineering and Technology,SCIELO,2,Chocó
2016,Engineering and Technology,SCOPUS,9,Chocó
2016,Engineering and Technology,WOS,2,Chocó
2016,Engineering and Technology,SCIELO,6,Huila
2016,Engineering and Technology,SCOPUS,41,Huila
2016,Engineering and Technology,WOS,15,Huila
2016,Engineering and Technology,SCIELO,11,Guajira
2016,Engineering and Technology,SCOPUS,20,Guajira
2016,Engineering and Technology,WOS,5,Guajira
2016,Engineering and Technology,SCIELO,7,Magdalena
2016,Engineering and Technology,SCOPUS,68,Magdalena
2016,Engineering and Technology,WOS,28,Magdalena
2016,Engineering and Technology,SCIELO,179,Antioquia
2016,Engineering and Technology,SCOPUS,1154,Antioquia
2016,Engineering and Technology,WOS,557,Antioquia
2016,Engineering and Technology,SCIELO,7,Meta
2016,Engineering and Technology,SCOPUS,26,Meta
2016,Engineering and Technology,WOS,14,Meta
2016,Engineering and Technology,SCIELO,17,Nariño
2016,Engineering and Technology,SCOPUS,101,Nariño
2016,Engineering and Technology,WOS,23,Nariño
2016,Engineering and Technology,SCIELO,32,Norte de Santander
2016,Engineering and Technology,SCOPUS,90,Norte de Santander
2016,Engineering and Technology,WOS,28,Norte de Santander
2016,Engineering and Technology,SCIELO,19,Quindío
2016,Engineering and Technology,SCOPUS,87,Quindío
2016,Engineering and Technology,WOS,35,Quindío
2016,Engineering and Technology,SCIELO,40,Risaralda
2016,Engineering and Technology,SCOPUS,100,Risaralda
2016,Engineering and Technology,WOS,49,Risaralda
2016,Engineering and Technology,SCIELO,73,Santander
2016,Engineering and Technology,SCOPUS,408,Santander
2016,Engineering and Technology,WOS,161,Santander
2016,Engineering and Technology,SCIELO,13,Sucre
2016,Engineering and Technology,SCOPUS,57,Sucre
2016,Engineering and Technology,WOS,21,Sucre
2016,Engineering and Technology,SCIELO,12,Tolima
2016,Engineering and Technology,SCOPUS,74,Tolima
2016,Engineering and Technology,WOS,30,Tolima
2016,Engineering and Technology,SCIELO,116,Valle del Cauca
2016,Engineering and Technology,SCOPUS,679,Valle del Cauca
2016,Engineering and Technology,WOS,351,Valle del Cauca
2016,Engineering and Technology,SCIELO,44,Atlántico
2016,Engineering and Technology,SCOPUS,469,Atlántico
2016,Engineering and Technology,WOS,149,Atlántico
2016,Engineering and Technology,SCIELO,1,Casanare
2016,Engineering and Technology,SCOPUS,1,Casanare
2016,Engineering and Technology,WOS,1,Casanare
2016,Engineering and Technology,SCOPUS,3,San Andrés y Providencia
2016,Engineering and Technology,WOS,1,San Andrés y Providencia
2016,Engineering and Technology,SCOPUS,1,Amazonas
2016,Engineering and Technology,WOS,1,Amazonas
2016,Humanities,SCIELO,598,Bogotá
2016,Humanities,SCOPUS,1472,Bogotá
2016,Humanities,WOS,565,Bogotá
2016,Humanities,SCIELO,20,Bolívar
2016,Humanities,SCOPUS,52,Bolívar
2016,Humanities,WOS,10,Bolívar
2016,Humanities,SCIELO,59,Boyacá
2016,Humanities,SCOPUS,44,Boyacá
2016,Humanities,WOS,17,Boyacá
2016,Humanities,SCIELO,30,Caldas
2016,Humanities,SCOPUS,70,Caldas
2016,Humanities,WOS,21,Caldas
2016,Humanities,SCOPUS,2,Caquetá
2016,Humanities,WOS,1,Caquetá
2016,Humanities,SCIELO,14,Cauca
2016,Humanities,SCOPUS,55,Cauca
2016,Humanities,WOS,15,Cauca
2016,Humanities,SCIELO,1,Cesar
2016,Humanities,SCOPUS,6,Cesar
2016,Humanities,SCIELO,6,Córdoba
2016,Humanities,SCOPUS,21,Córdoba
2016,Humanities,WOS,3,Córdoba
2016,Humanities,SCIELO,29,Cundinamarca
2016,Humanities,SCOPUS,64,Cundinamarca
2016,Humanities,WOS,24,Cundinamarca
2016,Humanities,SCIELO,2,Chocó
2016,Humanities,SCIELO,1,Huila
2016,Humanities,SCOPUS,24,Huila
2016,Humanities,WOS,1,Huila
2016,Humanities,SCIELO,4,Guajira
2016,Humanities,SCOPUS,10,Guajira
2016,Humanities,WOS,1,Guajira
2016,Humanities,SCIELO,9,Magdalena
2016,Humanities,SCOPUS,15,Magdalena
2016,Humanities,WOS,3,Magdalena
2016,Humanities,SCIELO,163,Antioquia
2016,Humanities,SCOPUS,460,Antioquia
2016,Humanities,WOS,181,Antioquia
2016,Humanities,SCIELO,3,Meta
2016,Humanities,SCOPUS,7,Meta
2016,Humanities,WOS,2,Meta
2016,Humanities,SCIELO,5,Nariño
2016,Humanities,SCOPUS,21,Nariño
2016,Humanities,WOS,5,Nariño
2016,Humanities,SCIELO,16,Norte de Santander
2016,Humanities,SCOPUS,29,Norte de Santander
2016,Humanities,WOS,9,Norte de Santander
2016,Humanities,SCIELO,12,Quindío
2016,Humanities,SCOPUS,20,Quindío
2016,Humanities,WOS,7,Quindío
2016,Humanities,SCIELO,19,Risaralda
2016,Humanities,SCOPUS,54,Risaralda
2016,Humanities,WOS,14,Risaralda
2016,Humanities,SCIELO,45,Santander
2016,Humanities,SCOPUS,127,Santander
2016,Humanities,WOS,33,Santander
2016,Humanities,SCIELO,7,Sucre
2016,Humanities,SCOPUS,12,Sucre
2016,Humanities,WOS,4,Sucre
2016,Humanities,SCIELO,12,Tolima
2016,Humanities,SCOPUS,22,Tolima
2016,Humanities,WOS,7,Tolima
2016,Humanities,SCIELO,117,Valle del Cauca
2016,Humanities,SCOPUS,257,Valle del Cauca
2016,Humanities,WOS,102,Valle del Cauca
2016,Humanities,SCIELO,80,Atlántico
2016,Humanities,SCOPUS,228,Atlántico
2016,Humanities,WOS,68,Atlántico
2016,Humanities,SCOPUS,1,Casanare
2016,Humanities,WOS,1,Casanare
2016,Humanities,SCOPUS,1,Amazonas
2016,Humanities,WOS,1,Amazonas
2016,Medical and Health Sciences,SCIELO,882,Bogotá
2016,Medical and Health Sciences,SCOPUS,2682,Bogotá
2016,Medical and Health Sciences,WOS,1506,Bogotá
2016,Medical and Health Sciences,SCIELO,71,Bolívar
2016,Medical and Health Sciences,SCOPUS,181,Bolívar
2016,Medical and Health Sciences,WOS,112,Bolívar
2016,Medical and Health Sciences,SCIELO,18,Boyacá
2016,Medical and Health Sciences,SCOPUS,41,Boyacá
2016,Medical and Health Sciences,WOS,26,Boyacá
2016,Medical and Health Sciences,SCIELO,54,Caldas
2016,Medical and Health Sciences,SCOPUS,137,Caldas
2016,Medical and Health Sciences,WOS,58,Caldas
2016,Medical and Health Sciences,SCIELO,1,Caquetá
2016,Medical and Health Sciences,SCOPUS,5,Caquetá
2016,Medical and Health Sciences,WOS,3,Caquetá
2016,Medical and Health Sciences,SCIELO,24,Cauca
2016,Medical and Health Sciences,SCOPUS,66,Cauca
2016,Medical and Health Sciences,WOS,18,Cauca
2016,Medical and Health Sciences,SCOPUS,10,Cesar
2016,Medical and Health Sciences,WOS,4,Cesar
2016,Medical and Health Sciences,SCIELO,20,Córdoba
2016,Medical and Health Sciences,SCOPUS,61,Córdoba
2016,Medical and Health Sciences,WOS,27,Córdoba
2016,Medical and Health Sciences,SCIELO,61,Cundinamarca
2016,Medical and Health Sciences,SCOPUS,138,Cundinamarca
2016,Medical and Health Sciences,WOS,79,Cundinamarca
2016,Medical and Health Sciences,SCIELO,1,Chocó
2016,Medical and Health Sciences,SCOPUS,2,Chocó
2016,Medical and Health Sciences,WOS,1,Chocó
2016,Medical and Health Sciences,SCIELO,12,Huila
2016,Medical and Health Sciences,SCOPUS,31,Huila
2016,Medical and Health Sciences,WOS,21,Huila
2016,Medical and Health Sciences,SCIELO,1,Guajira
2016,Medical and Health Sciences,SCOPUS,8,Guajira
2016,Medical and Health Sciences,WOS,4,Guajira
2016,Medical and Health Sciences,SCIELO,10,Magdalena
2016,Medical and Health Sciences,SCOPUS,34,Magdalena
2016,Medical and Health Sciences,WOS,20,Magdalena
2016,Medical and Health Sciences,SCIELO,413,Antioquia
2016,Medical and Health Sciences,SCOPUS,1041,Antioquia
2016,Medical and Health Sciences,WOS,598,Antioquia
2016,Medical and Health Sciences,SCIELO,4,Meta
2016,Medical and Health Sciences,SCOPUS,9,Meta
2016,Medical and Health Sciences,WOS,5,Meta
2016,Medical and Health Sciences,SCIELO,21,Nariño
2016,Medical and Health Sciences,SCOPUS,61,Nariño
2016,Medical and Health Sciences,WOS,9,Nariño
2016,Medical and Health Sciences,SCIELO,15,Norte de Santander
2016,Medical and Health Sciences,SCOPUS,33,Norte de Santander
2016,Medical and Health Sciences,WOS,13,Norte de Santander
2016,Medical and Health Sciences,SCIELO,8,Quindío
2016,Medical and Health Sciences,SCOPUS,55,Quindío
2016,Medical and Health Sciences,WOS,20,Quindío
2016,Medical and Health Sciences,SCIELO,34,Risaralda
2016,Medical and Health Sciences,SCOPUS,108,Risaralda
2016,Medical and Health Sciences,WOS,72,Risaralda
2016,Medical and Health Sciences,SCIELO,114,Santander
2016,Medical and Health Sciences,SCOPUS,323,Santander
2016,Medical and Health Sciences,WOS,191,Santander
2016,Medical and Health Sciences,SCIELO,21,Sucre
2016,Medical and Health Sciences,SCOPUS,54,Sucre
2016,Medical and Health Sciences,WOS,27,Sucre
2016,Medical and Health Sciences,SCIELO,11,Tolima
2016,Medical and Health Sciences,SCOPUS,46,Tolima
2016,Medical and Health Sciences,WOS,25,Tolima
2016,Medical and Health Sciences,SCIELO,162,Valle del Cauca
2016,Medical and Health Sciences,SCOPUS,572,Valle del Cauca
2016,Medical and Health Sciences,WOS,337,Valle del Cauca
2016,Medical and Health Sciences,SCIELO,67,Atlántico
2016,Medical and Health Sciences,SCOPUS,324,Atlántico
2016,Medical and Health Sciences,WOS,173,Atlántico
2016,Medical and Health Sciences,SCOPUS,3,Casanare
2016,Medical and Health Sciences,WOS,3,Casanare
2016,Medical and Health Sciences,SCIELO,1,Amazonas
2016,Medical and Health Sciences,SCOPUS,2,Amazonas
2016,Medical and Health Sciences,WOS,1,Amazonas
2016,Multidisciplinary,SCIELO,775,Bogotá
2016,Multidisciplinary,SCOPUS,185,Bogotá
2016,Multidisciplinary,WOS,88,Bogotá
2016,Multidisciplinary,SCIELO,51,Bolívar
2016,Multidisciplinary,SCOPUS,4,Bolívar
2016,Multidisciplinary,WOS,1,Bolívar
2016,Multidisciplinary,SCIELO,73,Boyacá
2016,Multidisciplinary,SCOPUS,8,Boyacá
2016,Multidisciplinary,WOS,1,Boyacá
2016,Multidisciplinary,SCIELO,55,Caldas
2016,Multidisciplinary,SCOPUS,6,Caldas
2016,Multidisciplinary,WOS,3,Caldas
2016,Multidisciplinary,SCIELO,5,Caquetá
2016,Multidisciplinary,SCIELO,65,Cauca
2016,Multidisciplinary,SCOPUS,3,Cauca
2016,Multidisciplinary,WOS,3,Cauca
2016,Multidisciplinary,SCIELO,4,Cesar
2016,Multidisciplinary,SCIELO,51,Córdoba
2016,Multidisciplinary,SCOPUS,8,Córdoba
2016,Multidisciplinary,WOS,5,Córdoba
2016,Multidisciplinary,SCIELO,44,Cundinamarca
2016,Multidisciplinary,SCOPUS,12,Cundinamarca
2016,Multidisciplinary,WOS,2,Cundinamarca
2016,Multidisciplinary,SCIELO,2,Chocó
2016,Multidisciplinary,SCIELO,6,Huila
2016,Multidisciplinary,SCIELO,14,Guajira
2016,Multidisciplinary,SCIELO,9,Magdalena
2016,Multidisciplinary,SCIELO,232,Antioquia
2016,Multidisciplinary,SCOPUS,40,Antioquia
2016,Multidisciplinary,WOS,29,Antioquia
2016,Multidisciplinary,SCIELO,12,Meta
2016,Multidisciplinary,SCOPUS,3,Meta
2016,Multidisciplinary,WOS,1,Meta
2016,Multidisciplinary,SCIELO,33,Nariño
2016,Multidisciplinary,SCOPUS,4,Nariño
2016,Multidisciplinary,WOS,3,Nariño
2016,Multidisciplinary,SCIELO,39,Norte de Santander
2016,Multidisciplinary,SCOPUS,8,Norte de Santander
2016,Multidisciplinary,WOS,6,Norte de Santander
2016,Multidisciplinary,SCIELO,23,Quindío
2016,Multidisciplinary,SCOPUS,3,Quindío
2016,Multidisciplinary,WOS,1,Quindío
2016,Multidisciplinary,SCIELO,37,Risaralda
2016,Multidisciplinary,SCOPUS,9,Risaralda
2016,Multidisciplinary,WOS,5,Risaralda
2016,Multidisciplinary,SCIELO,85,Santander
2016,Multidisciplinary,SCOPUS,30,Santander
2016,Multidisciplinary,WOS,14,Santander
2016,Multidisciplinary,SCIELO,22,Sucre
2016,Multidisciplinary,SCOPUS,2,Sucre
2016,Multidisciplinary,WOS,1,Sucre
2016,Multidisciplinary,SCIELO,22,Tolima
2016,Multidisciplinary,SCOPUS,3,Tolima
2016,Multidisciplinary,SCIELO,167,Valle del Cauca
2016,Multidisciplinary,SCOPUS,39,Valle del Cauca
2016,Multidisciplinary,WOS,13,Valle del Cauca
2016,Multidisciplinary,SCIELO,60,Atlántico
2016,Multidisciplinary,SCOPUS,15,Atlántico
2016,Multidisciplinary,WOS,7,Atlántico
2016,Multidisciplinary,SCIELO,1,Casanare
2016,Natural Sciences,SCIELO,499,Bogotá
2016,Natural Sciences,SCOPUS,4045,Bogotá
2016,Natural Sciences,WOS,2004,Bogotá
2016,Natural Sciences,SCIELO,28,Bolívar
2016,Natural Sciences,SCOPUS,207,Bolívar
2016,Natural Sciences,WOS,84,Bolívar
2016,Natural Sciences,SCIELO,44,Boyacá
2016,Natural Sciences,SCOPUS,115,Boyacá
2016,Natural Sciences,WOS,46,Boyacá
2016,Natural Sciences,SCIELO,53,Caldas
2016,Natural Sciences,SCOPUS,180,Caldas
2016,Natural Sciences,WOS,67,Caldas
2016,Natural Sciences,SCIELO,9,Caquetá
2016,Natural Sciences,SCOPUS,27,Caquetá
2016,Natural Sciences,WOS,13,Caquetá
2016,Natural Sciences,SCIELO,37,Cauca
2016,Natural Sciences,SCOPUS,136,Cauca
2016,Natural Sciences,WOS,31,Cauca
2016,Natural Sciences,SCIELO,3,Cesar
2016,Natural Sciences,SCOPUS,19,Cesar
2016,Natural Sciences,WOS,7,Cesar
2016,Natural Sciences,SCIELO,37,Córdoba
2016,Natural Sciences,SCOPUS,112,Córdoba
2016,Natural Sciences,WOS,48,Córdoba
2016,Natural Sciences,SCIELO,37,Cundinamarca
2016,Natural Sciences,SCOPUS,162,Cundinamarca
2016,Natural Sciences,WOS,80,Cundinamarca
2016,Natural Sciences,SCIELO,5,Chocó
2016,Natural Sciences,SCOPUS,10,Chocó
2016,Natural Sciences,WOS,5,Chocó
2016,Natural Sciences,SCIELO,5,Huila
2016,Natural Sciences,SCOPUS,37,Huila
2016,Natural Sciences,WOS,21,Huila
2016,Natural Sciences,SCIELO,5,Guajira
2016,Natural Sciences,SCOPUS,18,Guajira
2016,Natural Sciences,WOS,5,Guajira
2016,Natural Sciences,SCIELO,19,Magdalena
2016,Natural Sciences,SCOPUS,73,Magdalena
2016,Natural Sciences,WOS,36,Magdalena
2016,Natural Sciences,SCIELO,148,Antioquia
2016,Natural Sciences,SCOPUS,1505,Antioquia
2016,Natural Sciences,WOS,743,Antioquia
2016,Natural Sciences,SCIELO,20,Meta
2016,Natural Sciences,SCOPUS,27,Meta
2016,Natural Sciences,WOS,15,Meta
2016,Natural Sciences,SCIELO,32,Nariño
2016,Natural Sciences,SCOPUS,103,Nariño
2016,Natural Sciences,WOS,22,Nariño
2016,Natural Sciences,SCIELO,24,Norte de Santander
2016,Natural Sciences,SCOPUS,83,Norte de Santander
2016,Natural Sciences,WOS,29,Norte de Santander
2016,Natural Sciences,SCIELO,12,Quindío
2016,Natural Sciences,SCOPUS,106,Quindío
2016,Natural Sciences,WOS,57,Quindío
2016,Natural Sciences,SCIELO,13,Risaralda
